negative	is a The results from a study in which eight HIVinfected individuals were treated with zidovudine 8  0
negative	is a 4 mgkgday showed that the pharmacokinetics of zidovudine were not affected during concomitant administration of Itraconazole 100 mg b
positive	is a Cytosine arabinoside a cytostatic agent has been reported to inactivate the antifungal activity of flucytosine by competitive inhibition
negative	is a <e2>Drug</e2>s which impair glomerular filtration may prolong the biological halflife of <e1>flucytosine</e1>
negative	is a <e1>Drug</e1>Laboratory Test Interactions Measurement of serum <e2>creatinine</e2> levels should be determined by the Jaffe reaction since Ancobon does not interfere with the determination of <e2>creatinine</e2> values by this method
negative	is a Most automated equipment for measurement of creatinine makes use of the Jaffe reaction
positive	is a It is recommended that buspirone hydrochloride not be used concomitantly with MAO inhibitors Because the effects of concomitant administration of <e2>buspirone HCl</e2> with most other <e1>psychotropic drugs</e1> have not been studied the concomitant use of <e2>buspirone HCl</e2> with other CNSactive drugs should be approached with caution
positive	is a There is one report suggesting that the concomitant use of <e1>trazodone hydrochloride</e1> Desyrel and <e2>buspirone HCl</e2> may have caused 3 to 6fold elevations on SGPT ALT in a few patients
negative	is a In a similar study attempting to replicate this finding no interactive effect on hepatic transaminases was identified
positive	is a In a study in normal volunteers concomitant administration of buspirone HCl and haloperidol resulted in increased serum haloperidol concentrations
negative	is a The clinical significance of this finding is not clear
positive	is a In vitro <e1>buspirone</e1> does not displace tightly bound drugs like <e2>phenytoin</e2> propranolol and warfarin from serum proteins
positive	is a However there has been one report of prolonged prothrombin time when <e1>buspirone</e1> was added to the regimen of a patient treated with <e2>warfarin</e2>
negative	is a The patient was also chronically receiving phenytoin phenobarbital <e1>digoxin</e1> and <e2>levothyroxine sodium</e2>
positive	is a In vitro <e2>buspirone</e2> may displace less firmly bound drugs like <e1>digoxin</e1>
negative	is a The clinical significance of this property is unknown
positive	is a <e2>Lofexidine</e2> may enhance the CNS depressive effects of alcohol barbiturates and other <e1>sedatives</e1>
negative	is a Lofexidine may enhance the effects of antihypertensive drug therapy
positive	is a Concomitant use of <e1>tricyclic antidepressants</e1> may reduce the efficacy of <e2>lofexidine</e2>
negative	is a Acidifying agents  Gastrointestinal <e1>acidifying agents</e1> guanethidinereserpine <e2>glutamic acid HCl</e2>ascorbic acid fruit juices etc
negative	is a lower absorption of amphetamine</e2>s</e1>
negative	is a Urinary <e1>acidifying agents</e1> <e2>ammonium chloride</e2> sodium acid phosphate etc
negative	is a Increase the concentration of the ionized species of the amphetamine
negative	is a Primary excretion  Both Groups of agents lower blood levels and efficacy of amphetamine</e2>s</e1>
negative	is a Adrenergic blockers  Adrenergic blockers are inhibited by amphetamine</e2>s</e1>
negative	is a <e1>Alkalinizing agents</e1> Gastrointestinal alkalinizing agents <e2>sodium bicarbonate</e2> etc
negative	is a increase absorption of amphetamine</e2>s</e1>
positive	is a Urinary alkalinizing agents acetazolamide some thiazides increase the concentration of the nonionized species of the amphetamine molecule thereby decreasing urinary excretion
negative	is a Both groups of agents increase blood levels and therefore potentate the actions of amphetamine</e2>s</e1>
negative	is a Antidepressants tricyclic  Amphetamines may enhance the activity of tricyclic or sympathomimetic agentsdamphetamine with desipramine or protriptyline and possibly other tricyclics cause striking and sustained increases in the concentration of damphetamine in the braincardiovascular effects can be potentiated
positive	is a MAO inhibitors  MAO antidepressants as well as a metabolite of furazolidone slow amphetamine metabolism
negative	is a This slowing potentiates amphetamine</e2>s</e1> increasing their effect on the release of norepinephrine and other monoamines from adrenergic nerve endings this can cause headaches and other signs of hypertensive crisis
negative	is a A variety of neurological toxic effects and malignant hyperpyrexia can occur sometimes with fatal results
positive	is a Antihistamines  Amphetamines may counteract the sedative effect of antihistamines
positive	is a Antihypertensives  Amphetamines may antagonize the hypotensive effects of antihypertensives
positive	is a Chlorpromazine  Chlorpromazine blocks dopamine and norepinephrine receptors thus inhibiting the central stimulant effects of amphetamine</e2>s</e1> and can be used to treat <e2>amphetamine</e2> poisoning
positive	is a Ethosuximide  Amphetamines may delay intestinal absorption of ethosuximide
positive	is a Haloperidol  Haloperidol blocks dopamine receptors thus inhibiting the central stimulant effects of amphetamine</e2>s</e1>
negative	is a Lithium carbonate  The anorectic and stimulatory effects of amphetamine</e2>s</e1> may be inhibited by lithium carbonate
positive	is a Meperidine  Amphetamines pone the analgesic effect of meperidine
negative	is a Methenamine therapy  Urinary excretion of amphetamine</e2>s</e1> is increased and efficacy is reduced by acidifying agents used in methenamine therapy
positive	is a Norepinephrine  Amphetamines enhance the adrenergic effect of norepinephrine
positive	is a Phenobarbital  Amphetamines may delay intestinal absorption of phenobarbitalcoadministration of phenobarbital may produce a synergistic anticonvulsant action
negative	is a Phenytoin  Amphetamines may delay intestinal absorption of phenytoincoadministration of phenytoin may produce a synergistic anticonvulsant action
positive	is a Propoxyphene  In cases of <e2>propoxyphene</e2> overdose <e1>amphetamine CNS</e1> stimulation is potentiated and fatal convulsions can occur
positive	is a <e2>Veratrum alkaloids</e2>  <e1>Amphetamines</e1> inhibit the hypotensive effect of veratrum alkaloids
positive	is a <e1>Drug</e1>Laboratory Test Interactions <e2>Amphetamines</e2> can cause a significant elevation in plasma corticosteroid levels
negative	is a This increase is greatest in the evening
negative	is a Amphetamines may interfere with urinary steroid determinations
positive	is a CNS Drugs  Given the primary CNS effects of escitalopram caution should be used when it is taken in combination with other centrally acting drugs
positive	is a Alcohol  Although LEXAPRO did not potentiate the cognitive and motor effects of alcohol in a clinical trial as with other psychotropic medications the use of alcohol by patients taking LEXAPRO is not recommended
negative	is a <e1>Monoamine Oxidase Inhibitors</e1> MAOIs  See Contraindications and  a href <e2>lexapro</e2>wcp
negative	is a <e1>Drugs</e1> That Interfere With Hemostasis NSAIDs Aspirin <e2>Warfarin</e2> etc
negative	is a Serotonin release by platelets plays an important role in hemostasis
negative	is a Epidemiological studies of the casecontrol and cohort design that have demonstrated an association between use of psychotropic drug</e2>s</e1> that interfere with serotonin reuptake and the occurrence of upper gastrointestinal bleeding have also shown that concurrent use of an NSAID or aspirin potentiated the risk of bleeding
